var_62,target_income,behavioral_income
-1.168115777875359,16836.0,33102.22423051509
-0.3155667572422443,21000.0,32529.669427381756
-0.3155667572422443,52500.0,32529.669427381756
-0.7418412675588016,29820.0,33738.412776992736
0.5369822633908704,10904.0,35035.641413594945
-1.168115777875359,20448.5,33102.22423051509
0.5369822633908704,90269.5,35035.641413594945
-0.3155667572422443,70774.0,32529.669427381756
-0.3155667572422443,70774.0,32529.669427381756
-0.3155667572422443,70774.0,32529.669427381756
-0.3155667572422443,28797.0,32529.669427381756
0.110707753074313,12205.0,33476.30637679914
-0.7418412675588016,71162.0,33738.412776992736
-0.3155667572422443,41106.5,32529.669427381756
-0.3155667572422443,270663.5,32529.669427381756
-0.3155667572422443,37652.0,32529.669427381756
-0.7418412675588016,35000.0,33738.412776992736
0.9632567737074276,23184.0,34558.18347168195
-1.168115777875359,14702.0,33102.22423051509
-0.3155667572422443,13111.5,32529.669427381756
-1.168115777875359,10036.0,33102.22423051509
0.9632567737074276,13705.0,34558.18347168195
-0.3155667572422443,16799.5,32529.669427381756
-0.3155667572422443,23672.0,32529.669427381756
-0.3155667572422443,14700.0,32529.669427381756
-1.168115777875359,18946.0,33102.22423051509
0.5369822633908704,39787.0,35035.641413594945
0.110707753074313,13629.0,33476.30637679914
1.389531284023985,20361.0,36296.9681036917
-0.3155667572422443,15440.5,32529.669427381756
-0.3155667572422443,58651.0,32529.669427381756
-0.3155667572422443,10000.0,32529.669427381756
0.5369822633908704,18000.0,35035.641413594945
-1.168115777875359,18902.5,33102.22423051509
0.110707753074313,47240.0,33476.30637679914
0.5369822633908704,10990.0,35035.641413594945
-0.7418412675588016,6797.0,33738.412776992736
-0.3155667572422443,42104.5,32529.669427381756
-0.3155667572422443,10663.0,32529.669427381756
-1.168115777875359,100435.0,33102.22423051509
-0.3155667572422443,8466.5,32529.669427381756
-0.3155667572422443,17756.0,32529.669427381756
-0.3155667572422443,15278.0,32529.669427381756
-0.3155667572422443,15227.0,32529.669427381756
0.110707753074313,15750.0,33476.30637679914
-0.3155667572422443,17500.0,32529.669427381756
1.8158057943405423,19702.5,35310.40450045343
-1.168115777875359,80681.0,33102.22423051509
-0.7418412675588016,63675.0,33738.412776992736
-0.3155667572422443,19000.0,32529.669427381756
0.5369822633908704,149511.0,35035.641413594945
-0.3155667572422443,11032.0,32529.669427381756
0.9632567737074276,7348.5,34558.18347168195
-1.168115777875359,19764.0,33102.22423051509
-0.3155667572422443,15968.5,32529.669427381756
2.4552175598153787,18504.0,34650.180287649026
-0.7418412675588016,11000.0,33738.412776992736
-0.3155667572422443,9995.0,32529.669427381756
-0.3155667572422443,16411.0,32529.669427381756
-0.3155667572422443,22155.625,32529.669427381756
-0.3155667572422443,15625.0,32529.669427381756
-0.3155667572422443,11652.5,32529.669427381756
-0.3155667572422443,13000.0,32529.669427381756
-0.3155667572422443,17965.5,32529.669427381756
-1.168115777875359,18335.0,33102.22423051509
1.8158057943405423,19640.0,35310.40450045343
-0.7418412675588016,17865.0,33738.412776992736
-1.168115777875359,18500.0,33102.22423051509
-0.3155667572422443,57355.0,32529.669427381756
-1.168115777875359,15563.5,33102.22423051509
2.4552175598153787,56602.5,34650.180287649026
0.5369822633908704,42505.0,35035.641413594945
0.110707753074313,31185.5,33476.30637679914
1.8158057943405423,29736.0,35310.40450045343
0.9632567737074276,16809.5,34558.18347168195
-0.3155667572422443,15875.0,32529.669427381756
-0.3155667572422443,14352.5,32529.669427381756
-0.3155667572422443,92575.0,32529.669427381756
-0.3155667572422443,22910.5,32529.669427381756
-0.3155667572422443,21318.0,32529.669427381756
0.5369822633908704,40000.0,35035.641413594945
-0.3155667572422443,26000.0,32529.669427381756
-0.3155667572422443,26806.5,32529.669427381756
0.110707753074313,26608.61,33476.30637679914
-0.3155667572422443,41335.0,32529.669427381756
-0.3155667572422443,19885.0,32529.669427381756
0.5369822633908704,24744.0,35035.641413594945
-0.3155667572422443,25067.0,32529.669427381756
0.5369822633908704,46815.0,35035.641413594945
-0.3155667572422443,15000.0,32529.669427381756
-0.7418412675588016,48926.0,33738.412776992736
-0.3155667572422443,12002.0,32529.669427381756
-0.3155667572422443,21137.5,32529.669427381756
0.9632567737074276,14049.0,34558.18347168195
-0.7418412675588016,45450.0,33738.412776992736
0.5369822633908704,13482.0,35035.641413594945
0.110707753074313,10002.0,33476.30637679914
-1.168115777875359,26490.0,33102.22423051509
-1.168115777875359,34583.0,33102.22423051509
-0.3155667572422443,17803.5,32529.669427381756
0.110707753074313,14424.5,33476.30637679914
-0.3155667572422443,26490.5,32529.669427381756
-0.3155667572422443,15210.0,32529.669427381756
-0.7418412675588016,32445.0,33738.412776992736
-0.3155667572422443,22819.0,32529.669427381756
-1.168115777875359,21501.0,33102.22423051509
-0.3155667572422443,29789.0,32529.669427381756
-0.3155667572422443,20275.0,32529.669427381756
-0.3155667572422443,15578.5,32529.669427381756
-0.3155667572422443,15659.5,32529.669427381756
-0.3155667572422443,75053.0,32529.669427381756
-1.168115777875359,30171.0,33102.22423051509
-1.168115777875359,30171.0,33102.22423051509
-0.3155667572422443,27830.5,32529.669427381756
-0.3155667572422443,11400.5,32529.669427381756
1.8158057943405423,22445.5,35310.40450045343
0.5369822633908704,109626.0,35035.641413594945
-0.3155667572422443,35136.0,32529.669427381756
0.5369822633908704,23145.5,35035.641413594945
-0.3155667572422443,24103.0,32529.669427381756
0.110707753074313,18586.0,33476.30637679914
-0.7418412675588016,29000.0,33738.412776992736
-0.3155667572422443,14322.5,32529.669427381756
-0.3155667572422443,35046.5,32529.669427381756
-0.3155667572422443,24063.0,32529.669427381756
0.9632567737074276,21730.5,34558.18347168195
-1.168115777875359,26579.0,33102.22423051509
2.4552175598153787,24670.0,34650.180287649026
-0.3155667572422443,21557.5,32529.669427381756
-0.3155667572422443,44969.0,32529.669427381756
2.4552175598153787,25127.0,34650.180287649026
-0.3155667572422443,83802.5,32529.669427381756
-1.168115777875359,16493.0,33102.22423051509
-1.168115777875359,15000.0,33102.22423051509
-0.3155667572422443,60492.5,32529.669427381756
0.9632567737074276,17644.5,34558.18347168195
2.4552175598153787,50000.0,34650.180287649026
-1.168115777875359,20000.0,33102.22423051509
-1.168115777875359,33472.0,33102.22423051509
0.9632567737074276,17410.0,34558.18347168195
0.9632567737074276,26959.0,34558.18347168195
-0.3155667572422443,26498.5,32529.669427381756
-0.3155667572422443,26498.5,32529.669427381756
-0.3155667572422443,57363.5,32529.669427381756
-0.3155667572422443,13523.0,32529.669427381756
0.9632567737074276,21713.5,34558.18347168195
0.5369822633908704,119151.0,35035.641413594945
-1.168115777875359,30962.5,33102.22423051509
-0.3155667572422443,62916.0,32529.669427381756
2.4552175598153787,22065.5,34650.180287649026
2.4552175598153787,13258.0,34650.180287649026
2.4552175598153787,24901.0,34650.180287649026
-0.7418412675588016,21388.0,33738.412776992736
-0.3155667572422443,70000.0,32529.669427381756
-0.3155667572422443,14352.5,32529.669427381756
-0.3155667572422443,27850.0,32529.669427381756
0.5369822633908704,16392.0,35035.641413594945
-0.3155667572422443,17879.0,32529.669427381756
0.110707753074313,23223.5,33476.30637679914
0.110707753074313,28368.0,33476.30637679914
2.4552175598153787,23962.5,34650.180287649026
-1.168115777875359,16395.5,33102.22423051509
0.5369822633908704,240725.0,35035.641413594945
-0.3155667572422443,41400.0,32529.669427381756
0.110707753074313,46502.0,33476.30637679914
-0.3155667572422443,14254.5,32529.669427381756
-0.3155667572422443,18238.0,32529.669427381756
0.5369822633908704,98254.5,35035.641413594945
-1.168115777875359,21701.0,33102.22423051509
0.5369822633908704,32601.5,35035.641413594945
-0.3155667572422443,46865.5,32529.669427381756
-1.168115777875359,41500.0,33102.22423051509
2.4552175598153787,41184.5,34650.180287649026
-0.7418412675588016,19718.0,33738.412776992736
-0.3155667572422443,27597.0,32529.669427381756
-0.7418412675588016,46149.5,33738.412776992736
-0.3155667572422443,19879.5,32529.669427381756
-1.168115777875359,61300.0,33102.22423051509
0.110707753074313,34471.0,33476.30637679914
-0.7418412675588016,19060.0,33738.412776992736
1.8158057943405423,52725.0,35310.40450045343
-1.168115777875359,17050.0,33102.22423051509
0.5369822633908704,18306.5,35035.641413594945
-0.7418412675588016,126848.0,33738.412776992736
0.5369822633908704,57837.5,35035.641413594945
-1.168115777875359,81421.5,33102.22423051509
1.8158057943405423,21065.535,35310.40450045343
-1.168115777875359,24800.0,33102.22423051509
-1.168115777875359,24800.0,33102.22423051509
-0.3155667572422443,15000.0,32529.669427381756
-0.3155667572422443,17885.5,32529.669427381756
-0.3155667572422443,26472.0,32529.669427381756
-0.3155667572422443,26472.0,32529.669427381756
-0.3155667572422443,26472.0,32529.669427381756
-0.3155667572422443,28200.0,32529.669427381756
0.110707753074313,7078.0,33476.30637679914
-0.7418412675588016,93700.0,33738.412776992736
-0.3155667572422443,197500.0,32529.669427381756
-0.3155667572422443,16384.5,32529.669427381756
-0.3155667572422443,68446.0,32529.669427381756
0.9632567737074276,14932.5,34558.18347168195
-0.3155667572422443,25581.0,32529.669427381756
0.110707753074313,42000.0,33476.30637679914
1.389531284023985,37284.0,36296.9681036917
-0.3155667572422443,21745.5,32529.669427381756
0.110707753074313,51524.0,33476.30637679914
-1.168115777875359,50900.0,33102.22423051509
0.9632567737074276,15307.0,34558.18347168195
0.9632567737074276,15307.0,34558.18347168195
1.389531284023985,25163.0,36296.9681036917
0.110707753074313,20876.5,33476.30637679914
-0.3155667572422443,38907.0,32529.669427381756
-0.7418412675588016,21398.5,33738.412776992736
-0.3155667572422443,62218.5,32529.669427381756
0.5369822633908704,23405.0,35035.641413594945
-0.7418412675588016,9880.0,33738.412776992736
-0.7418412675588016,26745.5,33738.412776992736
0.110707753074313,19248.0,33476.30637679914
-0.7418412675588016,26535.5,33738.412776992736
-0.7418412675588016,20329.5,33738.412776992736
0.5369822633908704,27812.0,35035.641413594945
-1.168115777875359,50000.0,33102.22423051509
-0.3155667572422443,20602.5,32529.669427381756
-0.7418412675588016,30000.0,33738.412776992736
-0.3155667572422443,62825.0,32529.669427381756
-0.3155667572422443,57247.0,32529.669427381756
0.9632567737074276,18981.0,34558.18347168195
1.389531284023985,30695.5,36296.9681036917
-0.7418412675588016,14117.0,33738.412776992736
0.110707753074313,14820.0,33476.30637679914
0.9632567737074276,19898.5,34558.18347168195
2.4552175598153787,45978.5,34650.180287649026
0.5369822633908704,21200.0,35035.641413594945
-1.168115777875359,32916.0,33102.22423051509
-1.168115777875359,24446.5,33102.22423051509
-0.3155667572422443,14961.5,32529.669427381756
-0.7418412675588016,22349.0,33738.412776992736
2.2420803046571,16329.0,35197.026802087756
0.110707753074313,36563.5,33476.30637679914
0.110707753074313,31150.0,33476.30637679914
-0.3155667572422443,33253.5,32529.669427381756
-1.168115777875359,41466.67,33102.22423051509
0.5369822633908704,25000.0,35035.641413594945
0.9632567737074276,21592.5,34558.18347168195
0.5369822633908704,15573.5,35035.641413594945
0.110707753074313,17691.0,33476.30637679914
0.110707753074313,17691.0,33476.30637679914
0.110707753074313,52269.005000000005,33476.30637679914
-0.3155667572422443,77136.0,32529.669427381756
-1.168115777875359,30750.0,33102.22423051509
0.5369822633908704,13466.0,35035.641413594945
0.110707753074313,25000.0,33476.30637679914
-1.168115777875359,65000.0,33102.22423051509
-0.3155667572422443,27676.0,32529.669427381756
-1.168115777875359,25167.5,33102.22423051509
0.5369822633908704,24133.0,35035.641413594945
0.110707753074313,16322.5,33476.30637679914
-1.168115777875359,18269.0,33102.22423051509
-0.3155667572422443,21864.5,32529.669427381756
-0.7418412675588016,72500.0,33738.412776992736
-0.3155667572422443,34533.0,32529.669427381756
2.4552175598153787,14881.0,34650.180287649026
-0.3155667572422443,13492.5,32529.669427381756
-0.3155667572422443,16718.0,32529.669427381756
-0.7418412675588016,24000.0,33738.412776992736
0.5369822633908704,8330.5,35035.641413594945
-1.168115777875359,109355.0,33102.22423051509
-1.168115777875359,109355.0,33102.22423051509
-0.3155667572422443,20000.0,32529.669427381756
-0.3155667572422443,20000.0,32529.669427381756
-0.3155667572422443,50419.0,32529.669427381756
-0.3155667572422443,20958.5,32529.669427381756
-0.3155667572422443,23000.0,32529.669427381756
-0.3155667572422443,11165.0,32529.669427381756
-0.7418412675588016,7387.0,33738.412776992736
-1.168115777875359,23279.4,33102.22423051509
-0.7418412675588016,11315.5,33738.412776992736
2.4552175598153787,15395.5,34650.180287649026
-0.3155667572422443,15000.0,32529.669427381756
2.4552175598153787,19350.0,34650.180287649026
-0.7418412675588016,22233.0,33738.412776992736
-0.7418412675588016,22233.0,33738.412776992736
0.5369822633908704,22585.0,35035.641413594945
0.5369822633908704,22585.0,35035.641413594945
1.389531284023985,12606.0,36296.9681036917
-0.3155667572422443,30000.0,32529.669427381756
-0.7418412675588016,22133.0,33738.412776992736
-1.168115777875359,9650.0,33102.22423051509
-0.7418412675588016,37625.0,33738.412776992736
0.5369822633908704,33651.0,35035.641413594945
2.4552175598153787,30000.0,34650.180287649026
1.389531284023985,9750.0,36296.9681036917
1.389531284023985,12902.0,36296.9681036917
-0.3155667572422443,13125.0,32529.669427381756
-0.3155667572422443,13125.0,32529.669427381756
-1.168115777875359,29521.5,33102.22423051509
-0.3155667572422443,23414.0,32529.669427381756
-0.7418412675588016,39035.0,33738.412776992736
-1.168115777875359,25000.0,33102.22423051509
-1.168115777875359,9500.0,33102.22423051509
-0.7418412675588016,11546.0,33738.412776992736
-1.168115777875359,25229.5,33102.22423051509
-0.3155667572422443,8250.0,32529.669427381756
-0.7418412675588016,15000.0,33738.412776992736
-0.3155667572422443,16509.0,32529.669427381756
1.389531284023985,122061.33,36296.9681036917
-0.3155667572422443,20100.0,32529.669427381756
-0.3155667572422443,20100.0,32529.669427381756
0.110707753074313,53000.0,33476.30637679914
0.110707753074313,18019.5,33476.30637679914
-0.3155667572422443,15238.0,32529.669427381756
0.110707753074313,27494.5,33476.30637679914
-0.3155667572422443,11821.5,32529.669427381756
-0.3155667572422443,13418.5,32529.669427381756
-1.168115777875359,33075.0,33102.22423051509
0.110707753074313,20402.0,33476.30637679914
0.110707753074313,59400.0,33476.30637679914
0.110707753074313,59400.0,33476.30637679914
-0.3155667572422443,72575.5,32529.669427381756
-0.7418412675588016,39549.5,33738.412776992736
-0.3155667572422443,28765.0,32529.669427381756
2.2420803046571,37780.0,35197.026802087756
0.110707753074313,31943.5,33476.30637679914
0.110707753074313,38094.0,33476.30637679914
1.389531284023985,31875.0,36296.9681036917
-0.3155667572422443,28400.0,32529.669427381756
-0.3155667572422443,20000.0,32529.669427381756
0.9632567737074276,75019.0,34558.18347168195
0.5369822633908704,42027.5,35035.641413594945
-0.3155667572422443,42517.5,32529.669427381756
-1.168115777875359,23270.0,33102.22423051509
0.5369822633908704,36793.0,35035.641413594945
-0.3155667572422443,24822.5,32529.669427381756
0.110707753074313,38330.5,33476.30637679914
0.110707753074313,18293.5,33476.30637679914
-1.168115777875359,20067.0,33102.22423051509
-0.3155667572422443,55372.585,32529.669427381756
0.9632567737074276,13159.5,34558.18347168195
-0.3155667572422443,29335.0,32529.669427381756
-0.3155667572422443,29335.0,32529.669427381756
-0.3155667572422443,12786.0,32529.669427381756
-1.168115777875359,14586.0,33102.22423051509
-0.7418412675588016,33109.0,33738.412776992736
-0.7418412675588016,15739.0,33738.412776992736
-0.3155667572422443,29961.0,32529.669427381756
-1.168115777875359,99800.0,33102.22423051509
-0.7418412675588016,19568.0,33738.412776992736
0.9632567737074276,15574.0,34558.18347168195
-0.3155667572422443,38419.0,32529.669427381756
-0.3155667572422443,38870.0,32529.669427381756
-0.3155667572422443,21203.5,32529.669427381756
-0.3155667572422443,17280.0,32529.669427381756
0.110707753074313,25959.0,33476.30637679914
0.110707753074313,23191.5,33476.30637679914
-0.3155667572422443,36000.0,32529.669427381756
-0.7418412675588016,18188.0,33738.412776992736
-1.168115777875359,13835.0,33102.22423051509
-1.168115777875359,18490.0,33102.22423051509
-0.3155667572422443,14801.5,32529.669427381756
0.110707753074313,43083.0,33476.30637679914
2.4552175598153787,16648.0,34650.180287649026
-1.168115777875359,14274.0,33102.22423051509
0.9632567737074276,55683.5,34558.18347168195
2.4552175598153787,27366.0,34650.180287649026
0.110707753074313,26350.0,33476.30637679914
-0.3155667572422443,22700.0,32529.669427381756
-0.7418412675588016,38478.0,33738.412776992736
-0.7418412675588016,38478.0,33738.412776992736
0.9632567737074276,16049.0,34558.18347168195
-0.7418412675588016,41243.0,33738.412776992736
0.5369822633908704,35329.0,35035.641413594945
-0.7418412675588016,18123.0,33738.412776992736
0.110707753074313,18348.0,33476.30637679914
-0.3155667572422443,16952.5,32529.669427381756
-0.3155667572422443,42797.0,32529.669427381756
-0.7418412675588016,12191.0,33738.412776992736
-1.168115777875359,22157.0,33102.22423051509
0.110707753074313,14661.5,33476.30637679914
0.9632567737074276,28300.0,34558.18347168195
-1.168115777875359,108132.0,33102.22423051509
-0.3155667572422443,12654.5,32529.669427381756
0.110707753074313,18609.5,33476.30637679914
0.5369822633908704,25900.0,35035.641413594945
-0.3155667572422443,13352.5,32529.669427381756
-0.3155667572422443,30000.0,32529.669427381756
-1.168115777875359,15676.0,33102.22423051509
-1.168115777875359,15676.0,33102.22423051509
0.5369822633908704,89139.5,35035.641413594945
-0.3155667572422443,13454.0,32529.669427381756
0.9632567737074276,26996.0,34558.18347168195
0.9632567737074276,26996.0,34558.18347168195
-0.3155667572422443,33586.5,32529.669427381756
-1.168115777875359,14009.0,33102.22423051509
0.110707753074313,25500.0,33476.30637679914
-0.3155667572422443,18007.0,32529.669427381756
0.110707753074313,20798.5,33476.30637679914
0.110707753074313,13774.0,33476.30637679914
-1.168115777875359,18003.0,33102.22423051509
-0.7418412675588016,91047.0,33738.412776992736
0.110707753074313,39375.5,33476.30637679914
-0.7418412675588016,21620.0,33738.412776992736
1.389531284023985,101359.5,36296.9681036917
-0.3155667572422443,32000.0,32529.669427381756
-0.3155667572422443,26294.5,32529.669427381756
-0.3155667572422443,12500.0,32529.669427381756
-1.168115777875359,36157.0,33102.22423051509
-1.168115777875359,17656.0,33102.22423051509
-1.168115777875359,22432.5,33102.22423051509
0.9632567737074276,24947.0,34558.18347168195
-1.168115777875359,35000.0,33102.22423051509
-0.3155667572422443,22065.0,32529.669427381756
-0.3155667572422443,27998.0,32529.669427381756
-0.7418412675588016,16560.5,33738.412776992736
-0.7418412675588016,69828.375,33738.412776992736
-0.7418412675588016,69828.375,33738.412776992736
-1.168115777875359,13750.0,33102.22423051509
-1.168115777875359,35755.0,33102.22423051509
-0.3155667572422443,14297.0,32529.669427381756
1.8158057943405423,13500.0,35310.40450045343
1.8158057943405423,13500.0,35310.40450045343
1.8158057943405423,13500.0,35310.40450045343
1.8158057943405423,13500.0,35310.40450045343
-0.3155667572422443,12378.5,32529.669427381756
0.9632567737074276,31993.0,34558.18347168195
-0.7418412675588016,32100.0,33738.412776992736
0.110707753074313,51507.0,33476.30637679914
-1.168115777875359,14208.0,33102.22423051509
-0.3155667572422443,47852.0,32529.669427381756
-1.168115777875359,30650.5,33102.22423051509
0.5369822633908704,27500.0,35035.641413594945
-1.168115777875359,23875.5,33102.22423051509
-0.3155667572422443,22047.5,32529.669427381756
-0.3155667572422443,85233.0,32529.669427381756
-0.7418412675588016,12192.5,33738.412776992736
0.5369822633908704,24500.0,35035.641413594945
0.5369822633908704,55579.0,35035.641413594945
-1.168115777875359,58849.0,33102.22423051509
-1.168115777875359,14142.0,33102.22423051509
-0.3155667572422443,45000.0,32529.669427381756
-0.3155667572422443,16643.0,32529.669427381756
-1.168115777875359,56345.0,33102.22423051509
-0.3155667572422443,110957.865,32529.669427381756
-0.3155667572422443,25000.0,32529.669427381756
0.110707753074313,34115.0,33476.30637679914
-0.3155667572422443,19398.0,32529.669427381756
-0.3155667572422443,17414.0,32529.669427381756
-0.3155667572422443,17414.0,32529.669427381756
-0.3155667572422443,13185.0,32529.669427381756
-0.7418412675588016,18117.5,33738.412776992736
-1.168115777875359,50131.0,33102.22423051509
-0.3155667572422443,33915.0,32529.669427381756
1.8158057943405423,89558.5,35310.40450045343
0.110707753074313,67287.5,33476.30637679914
-0.3155667572422443,22200.0,32529.669427381756
-0.3155667572422443,22200.0,32529.669427381756
-1.168115777875359,29873.0,33102.22423051509
-1.168115777875359,29873.0,33102.22423051509
2.2420803046571,37500.0,35197.026802087756
-0.3155667572422443,126750.0,32529.669427381756
-0.7418412675588016,60500.0,33738.412776992736
-1.168115777875359,31930.5,33102.22423051509
0.9632567737074276,22139.5,34558.18347168195
0.5369822633908704,25294.5,35035.641413594945
-0.3155667572422443,17088.5,32529.669427381756
-1.168115777875359,19594.0,33102.22423051509
-0.3155667572422443,13994.5,32529.669427381756
-0.3155667572422443,16064.0,32529.669427381756
-1.168115777875359,34204.0,33102.22423051509
-0.3155667572422443,67346.5,32529.669427381756
0.5369822633908704,63655.5,35035.641413594945
1.8158057943405423,31695.5,35310.40450045343
1.8158057943405423,26357.0,35310.40450045343
1.8158057943405423,26357.0,35310.40450045343
-0.3155667572422443,35039.5,32529.669427381756
1.8158057943405423,25000.0,35310.40450045343
-0.3155667572422443,22698.0,32529.669427381756
0.110707753074313,51303.5,33476.30637679914
-0.3155667572422443,44610.5,32529.669427381756
-0.3155667572422443,44610.5,32529.669427381756
-1.168115777875359,24928.0,33102.22423051509
-0.3155667572422443,28057.0,32529.669427381756
-0.3155667572422443,28057.0,32529.669427381756
0.110707753074313,41043.0,33476.30637679914
-0.3155667572422443,23583.22,32529.669427381756
0.5369822633908704,26327.0,35035.641413594945
0.5369822633908704,15292.5,35035.641413594945
-0.7418412675588016,53659.5,33738.412776992736
-0.3155667572422443,25279.5,32529.669427381756
-0.7418412675588016,23203.0,33738.412776992736
-0.3155667572422443,56489.0,32529.669427381756
-1.168115777875359,29465.0,33102.22423051509
-0.7418412675588016,31186.5,33738.412776992736
-0.7418412675588016,31186.5,33738.412776992736
-0.7418412675588016,36825.0,33738.412776992736
-0.3155667572422443,60125.5,32529.669427381756
0.5369822633908704,23342.5,35035.641413594945
-0.3155667572422443,53563.0,32529.669427381756
-0.3155667572422443,12500.0,32529.669427381756
-0.3155667572422443,20697.5,32529.669427381756
-1.168115777875359,117835.5,33102.22423051509
-0.7418412675588016,23798.5,33738.412776992736
0.5369822633908704,62395.0,35035.641413594945
-0.3155667572422443,18990.0,32529.669427381756
0.110707753074313,16900.0,33476.30637679914
-0.3155667572422443,8348.5,32529.669427381756
2.2420803046571,25000.0,35197.026802087756
-1.168115777875359,18831.775,33102.22423051509
-0.3155667572422443,30956.5,32529.669427381756
-1.168115777875359,26236.0,33102.22423051509
-0.3155667572422443,10542.5,32529.669427381756
-1.168115777875359,23883.5,33102.22423051509
-0.3155667572422443,43115.5,32529.669427381756
-0.3155667572422443,43115.5,32529.669427381756
-0.3155667572422443,27537.5,32529.669427381756
2.4552175598153787,12149.0,34650.180287649026
-0.3155667572422443,64814.0,32529.669427381756
-0.7418412675588016,13231.0,33738.412776992736
-0.3155667572422443,66361.0,32529.669427381756
0.110707753074313,14062.5,33476.30637679914
-0.3155667572422443,16730.0,32529.669427381756
-0.3155667572422443,16660.0,32529.669427381756
0.9632567737074276,30379.5,34558.18347168195
1.8158057943405423,41682.5,35310.40450045343
0.5369822633908704,11719.0,35035.641413594945
0.5369822633908704,11719.0,35035.641413594945
-0.3155667572422443,16901.0,32529.669427381756
-0.3155667572422443,10450.0,32529.669427381756
-0.3155667572422443,8408.5,32529.669427381756
0.5369822633908704,10906.0,35035.641413594945
1.389531284023985,14941.5,36296.9681036917
2.2420803046571,37360.0,35197.026802087756
1.8158057943405423,17936.0,35310.40450045343
0.5369822633908704,13318.5,35035.641413594945
-0.3155667572422443,54081.0,32529.669427381756
-1.168115777875359,14079.0,33102.22423051509
-0.3155667572422443,12000.0,32529.669427381756
0.110707753074313,60200.0,33476.30637679914
0.110707753074313,26000.0,33476.30637679914
0.9632567737074276,17169.0,34558.18347168195
-0.3155667572422443,33376.0,32529.669427381756
-0.3155667572422443,12731.0,32529.669427381756
0.110707753074313,8147.5,33476.30637679914
-1.168115777875359,61800.0,33102.22423051509
-1.168115777875359,27400.0,33102.22423051509
-0.7418412675588016,9530.0,33738.412776992736
-0.7418412675588016,45889.5,33738.412776992736
